signature	lineage	gene	direction	meta_logFC	source
common_81	ALL_TNK	AES	down	-0.3025672945002223	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	ANXA1	up	0.496346027306068	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	AREG	up	2.0195598447348133	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	ARF4	up	0.43966784989290836	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	ASXL1	up	0.41259177205716396	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	ATP5B	up	0.30268456720231535	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	BIRC2	up	0.29738555838677266	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	BOLA1	down	-0.5604184048116067	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	BTG2	up	1.5197324948199367	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	C12orf44	up	0.6171349814753843	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	C19orf25	down	-0.306505186521058	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	CD69	up	0.946340565720794	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	CHIC2	up	0.329255728556139	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	CHMP1B	up	0.8507161260431086	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	COQ10B	up	0.34605383573607035	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	CSRNP1	up	2.1745852514141335	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	CYCS	up	0.47668932073899634	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	CYTH4	down	-0.43330795536928496	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	CYTIP	up	0.28574045066744397	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	DUSP2	up	1.310577811188026	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	DYNLL1	up	0.5860651180015216	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	ERF	up	1.149114311723114	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	EXOG	down	-0.37363371073784907	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	GIMAP4	down	-0.5493646028364464	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	GIMAP6	down	-0.555059819881217	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	GIMAP7	down	-0.6774908512754987	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	GNAS	up	0.469487643177972	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	GTPBP1	up	0.8636944852328066	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	H3F3B	up	0.4281774441870963	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	HNRNPA0	up	0.282661050341742	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	HSPA5	up	0.5442008377671227	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	HSPA8	up	0.40520636737408466	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	HSPA9	up	0.38948202432446594	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	IDI1	up	0.4360173396050213	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	IMP3	down	-0.37277800097095604	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	ING4	down	-0.5980617439610304	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	LAPTM5	up	0.290102027675395	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	LBH	up	0.24908950393062934	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	LINC00909	down	-0.5475004857800573	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	MED11	down	-0.30102387028997235	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	MEPCE	up	0.6163276127216637	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	METTL15	up	0.6702976050837867	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	MORF4L2	up	0.47535502337922203	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	MRPS18C	down	-0.34077525159851163	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	MYLIP	up	0.4891625360696043	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	NAF1	up	0.8589766807264629	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	NCBP2-AS2	down	-0.662205174331756	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	NHLRC3	down	-0.4965604640280057	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	NRBF2	up	0.40402824667341	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	P2RY10	up	0.6000282505655773	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	PLIN2	up	0.7287463015387456	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	PNPLA8	up	0.47753018398810126	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	PTGER4	up	0.8336923093149977	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	RBM39	up	0.2273868845358067	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	RGS2	up	1.78555615363073	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	RILPL2	up	0.6427494423070297	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	RP1-313I6.12	up	0.7951330638794921	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	RP11-473M20.7	down	-0.5488874063033774	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	SCNM1	down	-0.36498158940826436	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	SFPQ	up	0.41060958759590366	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	SLC25A45	down	-0.6368584798692883	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	SLC25A5	up	0.32612681015737666	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	SRSF3	up	0.322889600814404	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	STK4	up	0.3155121756510793	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	TMEM2	up	0.955029422681163	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	TMEM66	up	0.293417548168926	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	TNF	up	1.5086952400918834	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	TNFAIP8L2	down	-0.8046256464062828	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	TOPORS	up	0.5393957332407243	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	TSC22D2	up	1.1048637987014467	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	TSPYL2	up	0.8750975316934073	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	TXNIP	down	-0.5604607011703027	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	UBB	up	0.394758249905042	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	UBC	up	0.7825363875330053	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	VDAC1	up	0.2926356066099577	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	XCL1	up	1.256334522004126	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	YIPF4	down	-0.3554261005254187	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	ZC3HAV1	up	0.40283642255136193	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	ZFP36L2	up	0.7016977509178778	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	ZNF302	down	-0.42677440293584895	Gate6b_persistent_stress_excluded
common_81	ALL_TNK	ZNF331	up	1.8385496235289367	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	DUSP2	up	1.91356013373352	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SKIL	up	1.78530344105344	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RASGEF1B	up	1.87236584930422	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TNF	up	1.2802121933293	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SIK1	up	2.71225606722212	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PTGER4	up	1.03857102873894	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	HEXIM1	up	1.08317100243387	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SERTAD1	up	1.61163326804946	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZFP36	up	1.638408856172	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	DNAJB4	up	1.22290175721883	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	BTG2	up	1.36671476646253	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PRMT10	up	1.09412295147999	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SC5D	up	1.50613165928834	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TSC22D3	up	0.918571104054061	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ARL4A	up	1.01675826823286	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ERF	up	1.23129533786228	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CXCR4	up	1.04600948115492	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TSC22D2	up	1.06679520179464	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	USP36	up	0.824306984173612	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	KIAA1683	up	1.96416080067263	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	EIF4A1	up	0.542980607153987	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PPP1R10	up	0.850702081519148	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CSRNP1	up	2.08810692035592	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CHMP1B	up	1.03371525727025	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	METTL15	up	0.820502951681797	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TIPARP	up	1.10982745069038	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	FAM46C	up	1.94151367416881	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RILPL2	up	0.674571180471653	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	IFRD1	up	0.839853262406655	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PLIN2	up	0.879664374767799	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	DNAJA1	up	1.25040590651328	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	YPEL5	up	1.09336045770984	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	IRS2	up	1.11821453056303	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CYCS	up	0.692803704716447	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ID2	up	0.747214178090568	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ETV3	up	0.997342247891264	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TNFAIP3	up	1.77755557380707	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RGS2	up	1.83913682285765	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	DYNLL1	up	0.664645276544598	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	LDHA	up	0.640343969421775	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ANXA1	up	0.790675393968919	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TOB1	up	0.657617025059114	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	AREG	up	1.91182191870171	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RP1-313I6.12	up	1.09730122257805	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RGS1	up	2.85464524161011	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SLC25A45	down	-0.697017605873602	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SOCS3	up	1.17509071722084	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	UBC	up	0.87833563005805	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RGCC	up	0.848877673991222	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CD55	up	0.747741500917043	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SNHG15	up	0.578513090393469	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	DNAJB6	up	0.503994571091752	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	GTPBP1	up	0.870822571006649	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZNF331	up	1.72885989689736	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CPNE7	up	1.4399074160476	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RP11-796G6.2	up	1.02751451590305	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SELK	up	0.885390707884592	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZFP36L2	up	0.822852492894904	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	FAM177A1	up	1.06711831507131	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CTD-2037K23.2	down	-0.757802161855296	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	IDI1	up	0.575897847279643	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TNFSF13B	up	0.743166342235834	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TMEM2	up	0.868532703013376	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NHLRC3	down	-0.621774357526506	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SNAPC1	up	0.828106652090776	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SLC2A3	up	1.21732168579709	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NR3C1	up	0.493366875060994	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	XCL1	up	1.77733186429135	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CD69	up	0.964390467758237	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	H3F3B	up	0.446820936109295	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PDCL3	up	0.60700430376586	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SRSF7	up	0.505446016906647	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CTC-428H11.2	up	1.07919812563688	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZNF75A	down	-0.633620771547417	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SLFN11	up	1.16277662262097	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	GIMAP5	down	-0.663224913405539	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NAF1	up	0.907253651288381	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NDFIP2	up	1.21803994307261	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZBTB10	up	0.999548023262327	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TUBA1B	up	0.539438237987867	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	VAV3	up	1.10827705078665	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	HSPA5	up	0.638814437158007	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	GIMAP4	down	-0.588918005198496	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SLC35A2	up	0.878595225883213	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SLAMF1	up	0.563075556530842	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	P2RY10	up	0.631908820317265	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	STOM	up	0.680337626627089	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TSPYL2	up	0.871923711490033	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PTP4A1	up	0.7485469814183	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	GNAS	up	0.431712865726898	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SYAP1	up	0.679425052376234	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RARA	up	0.813877446833884	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	UBB	up	0.487886393681128	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	STAT3	up	0.687029474860354	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TUBA4A	up	0.415557852311101	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	LINC00685	down	-0.599359545058353	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SGK1	up	0.97513397359476	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PGK1	up	0.459548419221706	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ENO1	up	0.407409991428539	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PRNP	up	0.554341570038686	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TXNIP	down	-0.484166466398778	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TNFAIP8L2	down	-0.811370738071767	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	EIF1	up	0.315443608258397	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	LYPD3	up	0.901448669882866	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	IFNGR1	up	0.646269230180312	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	JMY	up	0.747914085460347	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NABP1	up	0.492291729585065	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	GPR132	up	0.677366138134837	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	MORF4L2	up	0.49601579227198	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NEU1	up	1.05370621789007	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CCNH	up	0.642403755273941	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZNF606	down	-0.888611921747902	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CBLL1	down	-0.565902487471456	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	MRPL17	down	-0.570128405163029	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RP11-553L6.2	up	0.635261689439847	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	AC010642.1	up	0.491619505404531	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TTC14	down	-0.524728953743651	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	GIMAP7	down	-0.662682869878526	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	C12orf44	up	0.622335280206664	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	EIF5	up	0.449891336107732	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	H2AFZ	up	0.444132536315107	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RHOH	up	0.432595935666279	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	MYLIP	up	0.528230364349207	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	IRF2BPL	up	0.635215262805589	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	UBQLN2	down	-0.577314126320663	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ATP5B	up	0.383714373011066	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SFPQ	up	0.381005008417628	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PAXIP1-AS1	down	-0.597179475812437	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TPRG1	up	1.05154873433648	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	DDIT4	up	0.581150400928453	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NIFK-AS1	down	-0.56159640596549	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	STMN3	down	-0.635043734584257	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PARP8	up	0.341507152592516	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	MEPCE	up	0.743684883070996	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RP11-252A24.7	down	-0.495871672688843	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	MANEA-AS1	down	-0.630703326255894	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CAPG	up	0.679916601082108	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PDE4B	up	0.960459900081501	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ISG20L2	up	0.486358128549275	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CBFB	up	0.43365896524259	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	GRPEL1	up	0.476621441462872	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ARF1	up	0.320357271376333	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	OAZ1	up	0.286557763618776	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZNF785	down	-0.795323768368252	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZC3HAV1	up	0.383740197456754	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ARF4	up	0.445879460179999	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PPP2R5C	up	0.342109374598798	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CTD-3184A7.4	down	-0.544628367011798	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CYTH4	down	-0.483412439545155	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PPAPDC2	down	-0.900601052302853	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RNF139	up	0.664523708337229	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	BAZ1A	up	0.428647201252339	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	HPS4	down	-0.435804527155122	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	OAT	up	0.565100245338597	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ING4	down	-0.567225778394406	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NCBP2-AS2	down	-0.717026944433303	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZNF12	down	-0.702622941346082	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NANS	up	0.622047718262815	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ADTRP	down	-0.53128191449625	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	EHMT2	down	-0.45059805674911	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TOPORS	up	0.52565169606025	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ATP8B2	down	-0.62309025880802	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	HSPA9	up	0.431637693927718	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	MAPKAPK5-AS1	down	-0.482085940192518	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TLE3	up	0.5324136796139	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	DNAJB9	up	0.603804666313175	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZC3H12D	up	0.852441080894704	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	LYRM2	down	-0.435049575767433	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PLEKHA1	down	-0.403657069860492	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TNIP1	up	0.383746748293699	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RGP1	down	-0.46846709834562	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SLC25A5	up	0.310325065776346	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ILF3-AS1	down	-0.48254354143169	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PPP1CB	up	0.402458240751375	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	DDX21	up	0.347040932400418	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CYTIP	up	0.391455441715098	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CTA-29F11.1	up	0.471011731676952	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	C16orf54	down	-0.506574893503747	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZNF302	down	-0.463852068099893	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SRSF3	up	0.352133557760518	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CD44	up	0.334936083101771	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RP1-39G22.7	down	-0.80090630207851	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ARHGAP9	up	0.431222401965705	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	FAM133B	up	0.308463019330436	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CHIC2	up	0.346084933949437	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CEBPZ-AS1	down	-0.360638956806993	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	DGKA	down	-0.431669219047322	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NXT1	up	0.469812963887234	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	AIM1	up	0.571616093140975	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	MED29	up	0.378164470456944	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	G3BP2	up	0.461846101734759	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NOP58	up	0.305558349095145	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RAB30-AS1	down	-0.506292855401465	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	DNAJB11	up	0.391424249292613	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	HSPA8	up	0.345879894157599	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	IRF7	up	0.400355776608831	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZKSCAN1	down	-0.470085121588536	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	GPBP1	up	0.293869322460239	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SNHG10	down	-0.680919070800479	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	FBLN7	up	0.478288673902042	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SLC3A2	up	0.450745953261093	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	IMP3	down	-0.355708816371962	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	EMB	up	0.28050017962053	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	AC084018.1	down	-0.491209676560259	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	HECA	up	0.333801459482928	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ENY2	up	0.271418478524115	Gate6b_persistent_stress_excluded
